epoch,accuracy,f1_score,loss,precision_10,recall_10,val_accuracy,val_f1_score,val_loss,val_precision_10,val_recall_10
0,0.48202958703041077,0.1666666567325592,0.6969001293182373,0.532608687877655,0.09879032522439957,0.4979020953178406,0.4066115915775299,0.6934082508087158,0.5211864113807678,0.3333333432674408
1,0.518322765827179,0.5787365436553955,0.6930909752845764,0.5344337224960327,0.6310483813285828,0.5020979046821594,0.6026785969734192,0.6931590437889099,0.5123339891433716,0.7317073345184326
2,0.5295982956886292,0.6515270471572876,0.6927441358566284,0.5326504707336426,0.8387096524238586,0.5230769515037537,0.6730584502220154,0.6928174495697021,0.5207715034484863,0.9512194991111755
3,0.5303030014038086,0.6724010705947876,0.6925687789916992,0.5300270915031433,0.9193548560142517,0.514685332775116,0.6621226072311401,0.6928961277008057,0.5167173147201538,0.9214091897010803
4,0.5292459726333618,0.6730298399925232,0.6923226118087769,0.5292532444000244,0.9240591526031494,0.5188811421394348,0.674242377281189,0.6927371025085449,0.5181950330734253,0.9647696614265442
5,0.5306553840637207,0.680115282535553,0.6919795870780945,0.5291479825973511,0.9516128897666931,0.514685332775116,0.6747891306877136,0.6925387382507324,0.515759289264679,0.9756097793579102
6,0.5271317958831787,0.6855670213699341,0.6914430856704712,0.5262590050697327,0.9831989407539368,0.514685332775116,0.6772092580795288,0.6924967169761658,0.5155807137489319,0.9864498376846313
7,0.5236081480979919,0.680378258228302,0.6914494633674622,0.5247994065284729,0.9670698642730713,0.5132867097854614,0.6747663617134094,0.6923912167549133,0.5149785876274109,0.9783197641372681
8,0.5292459726333618,0.6829614639282227,0.6913736462593079,0.5278796553611755,0.9670698642730713,0.5174825191497803,0.679665744304657,0.6924706697463989,0.5169491767883301,0.9918699264526367
9,0.5253700017929077,0.6844694018363953,0.691137969493866,0.5253505706787109,0.9818548560142517,0.514685332775116,0.6772092580795288,0.692388117313385,0.5155807137489319,0.9864498376846313
10,0.5236081480979919,0.655453622341156,0.6913437247276306,0.5279146432876587,0.8642473220825195,0.5132867097854614,0.6771799921989441,0.6923523545265198,0.5148096084594727,0.989159882068634
11,0.5306553840637207,0.6749634146690369,0.6904147863388062,0.5298850536346436,0.9294354915618896,0.514685332775116,0.6698382496833801,0.6916313171386719,0.5161290168762207,0.9539295434951782
