epoch,accuracy,f1_score,loss,precision_36,recall_36,val_accuracy,val_f1_score,val_loss,val_precision_36,val_recall_36
0,0.4806201457977295,0.1120481938123703,2.833317518234253,0.5406976938247681,0.0625,0.4713286757469177,0.015625,1.6885426044464111,0.375,0.007978723384439945
1,0.47991544008255005,0.3351351320743561,1.3518222570419312,0.5081967115402222,0.25,0.4867132902145386,0.4396946430206299,0.8418262600898743,0.5161290168762207,0.38297873735427856
2,0.5133897066116333,0.5169639587402344,1.0094045400619507,0.5390226244926453,0.49663978815078735,0.5622377395629883,0.5950841307640076,0.7574991583824158,0.5793451070785522,0.6117021441459656
3,0.5285412073135376,0.5542972087860107,0.9392194747924805,0.5495376586914062,0.5591397881507874,0.6041958332061768,0.6338939666748047,0.7140193581581116,0.6171284914016724,0.6515957713127136
4,0.5595489740371704,0.5871862769126892,0.851593017578125,0.5772727131843567,0.5974462628364563,0.6321678161621094,0.6579974889755249,0.6871685981750488,0.643765926361084,0.6728723645210266
5,0.5821000933647156,0.6080634593963623,0.8020251989364624,0.5981794595718384,0.6182795763015747,0.6503496766090393,0.6819338202476501,0.6650061011314392,0.6536585092544556,0.7127659320831299
6,0.5856236815452576,0.6156862378120422,0.7676305174827576,0.5992366671562195,0.6330645084381104,0.6517482399940491,0.6891385316848755,0.6485360264778137,0.6494117379188538,0.7340425252914429
7,0.6050035357475281,0.6366288661956787,0.7423099875450134,0.614902913570404,0.6599462628364563,0.6727272868156433,0.7052896618843079,0.6355645656585693,0.6698564887046814,0.7446808218955994
8,0.623326301574707,0.6528093218803406,0.711103081703186,0.6316781640052795,0.6754032373428345,0.6825174689292908,0.7228326797485352,0.6246980428695679,0.6681715846061707,0.7872340679168701
9,0.6346018314361572,0.6658072471618652,0.6899890899658203,0.6396284699440002,0.6942204236984253,0.6867132782936096,0.7206982374191284,0.6159672737121582,0.6784037351608276,0.7686170339584351
10,0.6395348906517029,0.6713780760765076,0.669909656047821,0.6430768966674805,0.7022849321365356,0.6867132782936096,0.7213930487632751,0.6078364253044128,0.677570104598999,0.771276593208313
11,0.6458773612976074,0.6800382137298584,0.6507613658905029,0.6460980176925659,0.7177419066429138,0.6965035200119019,0.7249683737754822,0.6023393273353577,0.6924939751625061,0.7606382966041565
